index,original_normalized,شماره سوره,شماره آیه,predicted_sure
40##33,يوم تولون مدبرين ما لكم من الله من عاصم و من يضلل الله فما له من هاد,40,33,40
40##34,و لقد جا كم يوسف من قبل بالبينات فما زلتم في شك مما جا كم به حتي اذا هلك قلتم لن يبعث الله من بعده رسولا كذلك يضل الله من هو مسرف مرتاب,40,34,40
40##35,الذين يجادلون في ايات الله بغير سلطان اتاهم كبر مقتا عند الله و عند الذين امنوا كذلك يطبع الله علي كل قلب متكبر جبار,40,35,40
40##36,و قال فرعون يا هامان ابن لي صرحا لعلي ابلغ الاسباب,40,36,10
40##37,اسباب السماوات فاطلع الي اله موسي و اني لاظنه كاذبا و كذلك زين لفرعون سو عمله و صد عن السبيل و ما كيد فرعون الا في تباب,40,37,40
40##38,و قال الذي امن يا قوم اتبعون اهدكم سبيل الرشاد,40,38,40
40##39,يا قوم انما هذه الحياه الدنيا متاع و ان الاخره هي دار القرار,40,39,40
40##40,من عمل سيئه فلا يجزي الا مثلها و من عمل صالحا من ذكر او انثي و هو مومن فاولئك يدخلون الجنه يرزقون فيها بغير حساب,40,40,40
40##41,و يا قوم ما لي ادعوكم الي النجاه و تدعونني الي النار,40,41,40
40##42,تدعونني لاكفر بالله و اشرك به ما ليس لي به علم و انا ادعوكم الي العزيز الغفار,40,42,40
40##43,لا جرم انما تدعونني اليه ليس له دعوه في الدنيا و لا في الاخره و ان مردنا الي الله و ان المسرفين هم اصحاب النار,40,43,40
40##44,فستذكرون ما اقول لكم و افوض امري الي الله ان الله بصير بالعباد,40,44,40
40##45,فوقاه الله سيئات ما مكروا و حاق بال فرعون سو العذاب,40,45,40
40##46,النار يعرضون عليها غدوا و عشيا و يوم تقوم الساعه ادخلوا ال فرعون اشد العذاب,40,46,40
40##47,و اذ يتحاجون في النار فيقول الضعفا للذين استكبروا انا كنا لكم تبعا فهل انتم مغنون عنا نصيبا من النار,40,47,40
40##48,قال الذين استكبروا انا كل فيها ان الله قد حكم بين العباد,40,48,40
40##49,و قال الذين في النار لخزنه جهنم ادعوا ربكم يخفف عنا يوما من العذاب,40,49,16
40##50,قالوا ا و لم تك تاتيكم رسلكم بالبينات قالوا بلي قالوا فادعوا و ما دعا الكافرين الا في ضلال,40,50,40
40##51,انا لننصر رسلنا و الذين امنوا في الحياه الدنيا و يوم يقوم الاشهاد,40,51,40
40##52,يوم لا ينفع الظالمين معذرتهم و لهم اللعنه و لهم سو الدار,40,52,40
40##53,و لقد اتينا موسي الهدي و اورثنا بني اسرائيل الكتاب,40,53,40
40##54,هدي و ذكري لاولي الالباب,40,54,40
40##55,فاصبر ان وعد الله حق و استغفر لذنبك و سبح بحمد ربك بالعشي و الابكار,40,55,40
40##56,ان الذين يجادلون في ايات الله بغير سلطان اتاهم ان في صدورهم الا كبر ما هم ببالغيه فاستعذ بالله انه هو السميع البصير,40,56,40
40##57,لخلق السماوات و الارض اكبر من خلق الناس و لكن اكثر الناس لا يعلمون,40,57,40
40##58,و ما يستوي الاعمي و البصير و الذين امنوا و عملوا الصالحات و لا المسي قليلا ما تتذكرون,40,58,40
40##59,ان الساعه لاتيه لا ريب فيها و لكن اكثر الناس لا يومنون,40,59,40
40##60,و قال ربكم ادعوني استجب لكم ان الذين يستكبرون عن عبادتي سيدخلون جهنم داخرين,40,60,40
40##61,الله الذي جعل لكم الليل لتسكنوا فيه و النهار مبصرا ان الله لذو فضل علي الناس و لكن اكثر الناس لا يشكرون,40,61,10
40##62,ذلكم الله ربكم خالق كل شي لا اله الا هو فاني توفكون,40,62,10
40##63,كذلك يوفك الذين كانوا بايات الله يجحدون,40,63,40
40##64,الله الذي جعل لكم الارض قرارا و السما بنا و صوركم فاحسن صوركم و رزقكم من الطيبات ذلكم الله ربكم فتبارك الله رب العالمين,40,64,43
40##65,هو الحي لا اله الا هو فادعوه مخلصين له الدين الحمد لله رب العالمين,40,65,40
40##66,قل اني نهيت ان اعبد الذين تدعون من دون الله لما جا ني البينات من ربي و امرت ان اسلم لرب العالمين,40,66,40
40##67,هو الذي خلقكم من تراب ثم من نطفه ثم من علقه ثم يخرجكم طفلا ثم لتبلغوا اشدكم ثم لتكونوا شيوخا و منكم من يتوفي من قبل و لتبلغوا اجلا مسمي و لعلكم تعقلون,40,67,40
40##68,هو الذي يحيي و يميت فاذا قضي امرا فانما يقول له كن فيكون,40,68,40
40##69,ا لم تر الي الذين يجادلون في ايات الله اني يصرفون,40,69,40
40##70,الذين كذبوا بالكتاب و بما ارسلنا به رسلنا فسوف يعلمون,40,70,6
40##71,اذ الاغلال في اعناقهم و السلاسل يسحبون,40,71,40
40##72,في الحميم ثم في النار يسجرون,40,72,40
40##73,ثم قيل لهم اين ما كنتم تشركون,40,73,40
40##74,من دون الله قالوا ضلوا عنا بل لم نكن ندعو من قبل شيئا كذلك يضل الله الكافرين,40,74,40
40##75,ذلكم بما كنتم تفرحون في الارض بغير الحق و بما كنتم تمرحون,40,75,40
40##76,ادخلوا ابواب جهنم خالدين فيها فبئس مثوي المتكبرين,40,76,40
40##77,فاصبر ان وعد الله حق فاما نرينك بعض الذي نعدهم او نتوفينك فالينا يرجعون,40,77,40
40##78,و لقد ارسلنا رسلا من قبلك منهم من قصصنا عليك و منهم من لم نقصص عليك و ما كان لرسول ان ياتي بايه الا باذن الله فاذا جا امر الله قضي بالحق و خسر هنالك المبطلون,40,78,40
40##79,الله الذي جعل لكم الانعام لتركبوا منها و منها تاكلون,40,79,40
40##80,و لكم فيها منافع و لتبلغوا عليها حاجه في صدوركم و عليها و علي الفلك تحملون,40,80,28
40##81,و يريكم اياته فاي ايات الله تنكرون,40,81,40
40##82,ا فلم يسيروا في الارض فينظروا كيف كان عاقبه الذين من قبلهم كانوا اكثر منهم و اشد قوه و اثارا في الارض فما اغني عنهم ما كانوا يكسبون,40,82,40
40##83,فلما جا تهم رسلهم بالبينات فرحوا بما عندهم من العلم و حاق بهم ما كانوا به يستهز ون,40,83,11
40##84,فلما راوا باسنا قالوا امنا بالله وحده و كفرنا بما كنا به مشركين,40,84,40
40##85,فلم يك ينفعهم ايمانهم لما راوا باسنا سنه الله التي قد خلت في عباده و خسر هنالك الكافرون,40,85,10
43##1,حم,43,1,40
43##2,و الكتاب المبين,43,2,43
43##3,انا جعلناه قرانا عربيا لعلكم تعقلون,43,3,43
43##4,و انه في ام الكتاب لدينا لعلي حكيم,43,4,43
43##5,ا فنضرب عنكم الذكر صفحا ان كنتم قوما مسرفين,43,5,21
43##6,و كم ارسلنا من نبي في الاولين,43,6,26
43##7,و ما ياتيهم من نبي الا كانوا به يستهز ون,43,7,43
43##8,فاهلكنا اشد منهم بطشا و مضي مثل الاولين,43,8,43
43##9,و لئن سالتهم من خلق السماوات و الارض ليقولن خلقهن العزيز العليم,43,9,10
43##10,الذي جعل لكم الارض مهدا و جعل لكم فيها سبلا لعلكم تهتدون,43,10,43
43##11,و الذي نزل من السما ما بقدر فانشرنا به بلده ميتا كذلك تخرجون,43,11,43
43##12,و الذي خلق الازواج كلها و جعل لكم من الفلك و الانعام ما تركبون,43,12,43
43##13,لتستووا علي ظهوره ثم تذكروا نعمه ربكم اذا استويتم عليه و تقولوا سبحان الذي سخر لنا هذا و ما كنا له مقرنين,43,13,43
43##14,و انا الي ربنا لمنقلبون,43,14,43
43##15,و جعلوا له من عباده جز ا ان الانسان لكفور مبين,43,15,43
43##16,ام اتخذ مما يخلق بنات و اصفاكم بالبنين,43,16,43
43##17,و اذا بشر احدهم بما ضرب للرحمن مثلا ظل وجهه مسودا و هو كظيم,43,17,43
43##18,ا و من ينشا في الحليه و هو في الخصام غير مبين,43,18,43
43##19,و جعلوا الملائكه الذين هم عباد الرحمن اناثا ا شهدوا خلقهم ستكتب شهادتهم و يسالون,43,19,43
43##20,و قالوا لو شا الرحمن ما عبدناهم ما لهم بذلك من علم ان هم الا يخرصون,43,20,6
43##21,ام اتيناهم كتابا من قبله فهم به مستمسكون,43,21,43
43##22,بل قالوا انا وجدنا ابا نا علي امه و انا علي اثارهم مهتدون,43,22,43
43##23,و كذلك ما ارسلنا من قبلك في قريه من نذير الا قال مترفوها انا وجدنا ابا نا علي امه و انا علي اثارهم مقتدون,43,23,43
43##24,قال ا و لو جئتكم باهدي مما وجدتم عليه ابا كم قالوا انا بما ارسلتم به كافرون,43,24,43
43##25,فانتقمنا منهم فانظر كيف كان عاقبه المكذبين,43,25,43
43##26,و اذ قال ابراهيم لابيه و قومه انني برا مما تعبدون,43,26,43
43##27,الا الذي فطرني فانه سيهدين,43,27,43
43##28,و جعلها كلمه باقيه في عقبه لعلهم يرجعون,43,28,43
43##29,بل متعت هولا و ابا هم حتي جا هم الحق و رسول مبين,43,29,43
43##30,و لما جا هم الحق قالوا هذا سحر و انا به كافرون,43,30,43
43##31,و قالوا لو لا نزل هذا القران علي رجل من القريتين عظيم,43,31,43
43##32,ا هم يقسمون رحمه ربك نحن قسمنا بينهم معيشتهم في الحياه الدنيا و رفعنا بعضهم فوق بعض درجات ليتخذ بعضهم بعضا سخريا و رحمه ربك خير مما يجمعون,43,32,43
43##33,و لو لا ان يكون الناس امه واحده لجعلنا لمن يكفر بالرحمن لبيوتهم سقفا من فضه و معارج عليها يظهرون,43,33,43
43##34,و لبيوتهم ابوابا و سررا عليها يتكئون,43,34,43
43##35,و زخرفا و ان كل ذلك لما متاع الحياه الدنيا و الاخره عند ربك للمتقين,43,35,43
